SCIO,4,,22,
SCIP,10,117.2,28,297.2
SCIR,14,,32,
SCIS,2,,20,
SCIT,8,,26,
SCIV,,,,
SCJC,7,,25,
SCJK,8,,26,
SCJO,15,155,33,335
SCKA,6,,24,
SCKB,7,,25,
SCKD,7,,25,
SCKE,4,,22,
SCKI,3,,21,
SCKL,16,,34,
SCKM,17,,35,
SCKO,18,,36,
SCKP,10,97.5,28,277.5
SCKP,17,169.9,35,349.9
SCKQ,9,,27,
SCKT,13,,31,
SCLA,,,,
SCLB,18,,36,
SCLC,7,,25,
SCLD,12,,30,
SCLE,10,,28,
SCLF,12,,30,
SCLG,4,,22,
SCLI,2,,20,
SCLJ,18,,36,
SCLK,11,,29,
SCLL,10,98,28,278
SCLM,16,,34,
SCLN,1,,19,
SCLO,14,,32,
SCLQ,8,,26,
SCLR,8,,26,
SCLS,18,,36,
SCLT,8,,24,
SCLU,1,,19,
SCLV,17,,35,
SCLY,5,,23,
SCMA,8,,26,
SCMB,3,29.6,21,209.6
SCMC,12,,30,
SCME,8,,26,
SCMF,6,,24,
SCMG,18,,36,
SCMH,17,,35,
SCMK,18,,36,
SCML,6,,24,
SCMN,14,,32,
SCMO,4,,22,
SCMP,8,,26,
SCMR,18,,36,
SCMS,2,,20,
SCMU,5,,23,
SCMV,3,,21,
SCMZ,3,,21,
SCNA,4,,22,
SCND,16,,34,
SCNE,6,,24,
SCNG,14,,32,
SCNH,10,,28,
SCNI,2,,20,
SCNK,2,,20,
SCNM,18,,36,
SCNO,13,,31,
SCNR,3,,21,
SCNT,10,120,28,300
SCNY,11,,29,
SCOA,17,,35,
SCOB,8,,26,
SCOC,17,,35,
SCOE,9,,27,
SCOH,16,,34,
SCOL,11,,29,
SCOM,5,,23,
SCON,4,,22,
SCOO,12,,30,
SCOP,18,,36,
SCOS,9,,27,
SCOT,7,70.2,25,250.2
SCOV,4,,22,
SCOY,15,,33,
SCPA,1,,19,
SCPB,5,,23,
SCPC,9,102.6,27,282.6
SCPE,14,134,32,314
SCPF,1,,19,
SCPG,2,,20,
SCPH,18,,36,
SCPI,2,,20,
SCPK,13,,31,
SCPL,17,,35,
SCPM,4,,22,
SCPN,1,,19,
SCPO,2,,20,
SCPQ,17,,35,
SCPR,1,,19,
SCPS,7,,25,
SCPT,17,,35,
SCPU,2,,20,
SCPV,15,,33,
SCPW,10,,28,
SCPY,7,,25,
SCQC,3,,21,
SCQE,13,,31,
SCQI,7,,25,
SCQK,18,,36,
SCQL,1,,19,
SCQM,14,,32,
SCQO,5,,23,
SCQR,17,,35,
SCQT,17,174.8,35,354.8
SCQW,18,,36,
SCQX,2,,20,
SCQY,9,91,27,271
SCRA,9,97,27,277
SCRB,9,,27,
SCRC,6,,24,
SCRD,18,,36,
SCRE,5,,23,
SCRF,1,,19,
SCRG,3,36,21,216
SCRH,15,,33,
SCRI,12,,30,
SCRL,17,,35,
SCRM,11,122,29,302
SCRN,2,,20,
SCRO,9,,27,
SCRP,16,,34,
SCRQ,18,,36,
SCRR,15,,33,
SCRS,11,,29,
SCRT,18,,36,
SCRU,17,,35,
SCRV,8,,26,
SCRW,3,,21,
SCRZ,11,,29,
SCSA,17,,35,
SCSB,1,,19,
SCSB,7,,25,
SCSD,2,,20,
SCSE,12,115.9,30,295.9
SCSF,16,,34,
SCSG,9,,27,
SCSH,2,,20,
SCSJ,17,,35,
SCSK,17,,35,
SCSM,9,,27,
SCSN,5,53,23,233
SCSO,14,,32,
SCSP,11,,29,
SCSQ,6,,24,
SCSR,7,,25,
SCSS,8,,26,
SCST,15,,33,
SCSU,8,,26,
SCSV,16,,34,
SCSZ,12,,30,
SCTA,16,,34,
SCTB,1,12.8,19,192.8
SCTC,6,67.2,24,247.2
SCTE,17,182,35,2
SCTH,5,,23,
SCTL,3,38.9,21,218.9
SCTM,10,,28,
SCTN,13,137,31,317
SCTO,1,18,19,198
SCTP,12,,30,
SCTQ,13,,31,
SCTR,18,,36,
SCTS,1,,19,
SCTT,15,157.1,33,337.1
SCTU,3,,21,
SCTW,3,,21,
SCUI,15,,33,
SCUL,17,,35,
SCUM,3,,21,
SCUN,4,,22,
SCUP,3,,21,
SCUR,1,,19,
SCUT,16,,34,
SCUZ,13,,31,
SCVA,1,,19,
SCVB,11,,29,
SCVC,3,,21,
SCVD,17,178.4,35,358.4
SCVE,4,,22,
SCVF,16,,34,
SCVG,6,,24,
SCVH,3,,21,
SCVI,15,,33,
SCVJ,11,,29,
SCVK,13,,31,
SCVL,17L,183.1,35R,3.1
SCVM,5,52,23,232
SCVN,10,,28,
SCVO,6,,24,
SCVQ,7,,25,
SCVS,18,,36,
SCVT,9,,27,
SCVV,18,,36,
SCXA,15,,33,
SCXB,9,,27,
SCXR,12,,30,
SCYB,18,,36,
SCYC,18,,36,
SCYL,17,,35,
SCYR,3,,21,
SCYU,2,,20,
SCZB,12,,30,
SCZC,7,,25,
SCZE,16,,34,
SD00,18,,36,
SD01,9,,27,
SD01,18,,36,
SD03,9,,27,
SD03,18,,36,
SD05,17,,35,
SD09,H1,,,
SD0E,12,,30,
SD1,H1,,-,
SD13,12,,30,
SD14,9,,27,
SD17,H1,,,
SD19,18,,36,
SD21,14,,32,
SD22,H1,,,
SD23,H1,,,
SD24,9,,27,
SD24,10,,28,
SD25,N,,S,
SD26,H1,,,
SD29,8,,26,
SD2E,6,,24,
SD2F,10,,28,
SD2G,3,,21,
SD2H,20,,-,
SD2I,12,,30,
SD2J,4,,22,
SD2L,17,,35,
SD2M,6,,24,
SD2P,12,,30,
SD2Q,6,,24,
SD2T,2,,20,
SD2U,10,,-,
SD2V,4,,22,
SD2W,2,,20,
SD2Y,8,,26,
SD2Z,4,,22,
SD32,9,,27,
SD33,4,51,22,231
SD33,11,121,29,301
SD35,9,,27,
SD36,9,,27,
SD36,13,,31,
SD38,16,,34,
SD3E,4,,22,
SD3F,11,,-,
SD3M,11,,29,
SD3N,4,,22,
SD3Q,13,,31,
SD3R,6,,24,
SD3S,15,,33,
SD3T,2,,-,
SD3U,1,,19,
SD3W,12,,30,
SD3Y,5,,23,
SD3Z,10,,28,
SD40,H1,,,
SD41,11,,29,
SD42,NW,,SE,
SD43,7,,25,
SD43,12,,30,
SD43,17,,35,
SD44,E,,W,
SD44,NW,,SE,
SD45,H1,,,
SD46,N,,S,
SD47,NW,,SE,
SD48,6,,24,
SD48,14,,32,
SD49,17,,35,
SD4F,6,,24,
SD4G,1,,19,
SD4S,18,,-,
SD4U,16,,34,
SD4V,8,,26,
SD4W,10,,28,
SD4X,26,,-,
SD4Y,2,,20,
SD4Z,8,,26,
SD50,15,159,33,339
SD52,H1,,,
SD53,18,,36,
SD54,H1,,,
SD55,12,,30,
SD56,12,,30,
SD57,E,,W,
SD57,N,,S,
SD57,NW,,SE,
SD58,H1,,,
SD61,9,,27,
SD63,H1,,,
SD64,H1,,,
SD65,1,,19,
SD66,E,,W,
SD66,NW,,SE,
SD67,H1,,,
SD68,NW,,SE,
SD69,H1,,,
SD6A,17,,35,
SD6E,7,,25,
SD6F,34,,-,
SD6G,13,,31,
SD6J,9,76,27,256
SD6K,2,,20,
SD6O,34,,,
SD6R,31,,-,
SD6V,18,,36,
SD6X,17,,25,
SD6Y,2,,20,
SD6Z,16,,34,
SD70,H1,,,
SD71,E,,W,
SD71,NW,,SE,
SD72,13,,31,
SD72,18,,36,
SD74,15,,33,
SD75,11,,29,
SD76,3,,21,
SD76,12,,30,
SD78,12,,30,
SD79,N,,S,
SD7B,4,,22,
SD7E,18,,36,
SD7F,6,,24,
SD7G,16,,34,
SD7I,15,,-,
SD7J,9,,27,
SD7K,11,,-,
SD7L,17,,35,
SD7M,11,,29,
SD7N,5,,23,
SD7O,10,,28,
SD7P,6,,24,
SD7V,18,,36,
SD7X,6,,24,
SD7Y,25,,,
SD7Z,8,,26,
SD80,H1,,,
SD83,17,,35,
SD86,H1,,H1,
SD87,H1,,,
SD88,14,,32,
SD8A,18,,36,
SD8B,3,,21,
SD8D,26,,-,
SD8E,4,,22,
SD8G,3,,21,
SD8J,36,,-,
SD8K,11,,29,
SD8L,9,,29,
SD8M,6,,24,
SD8N,2,,20,
SD8P,18,,36,
SD8Q,15,,33,
SD8R,6,,24,
SD8S,16,,34,
SD8V,11,,29,
SD8X,11,,29,
SD8Y,10,,28,
SD8Z,4,,22,
SD90,9,,27,
SD91,H1,,,
SD92,H1,,,
SD93,9,,27,
SD93,13,,31,
SD94,9,,27,
SD96,H1,,,
SD97,13,,31,
SD98,14,,32,
SD99,13,,31,
SD9A,2,,20,
SD9E,14,,32,
SD9F,14,,32,
SD9G,12,,30,
SD9H,11,,,
SD9I,11,,29,
SD9J,,,24,
SD9K,12,,,
SD9M,6,,24,
SD9N,28,,,
SD9P,12,,30,
SD9Q,5,,23,
SD9R,4,,22,
SD9S,15,,33,
SD9T,7,,,
SD9V,8,,26,
SD9X,36,,,
SDA2,18,,,
SDA3,13,,31,
SDA6,12,,30,
SDA8,7,,25,
SDA9,8,,26,
SDAA,12,,30,
SDAB,12,,21,
SDAC,5,,-,
SDAD,9,,27,
SDAE,14,,32,
SDAF,10,,28,
SDAG,10,,28,
SDAH,17,,,
SDAI,12,,30,
SDAJ,13,,31,
SDAJ,17,,35,
SDAL,9,76.4,27,256.4
SDAM,16,,34,
SDAN,12,,30,
SDAP,18,,31,
SDAQ,26,,35,
SDAR,6,,32,
SDAS,7,,25,
SDAU,4,,22,
SDAV,12,,21,
SDAW,14,,27,
SDAX,24,,33,
SDAY,15,,33,
SDAZ,23,,35,
SDB2,15,,33,
SDB3,15,,33,
SDB4,17,,35,
SDB6,9,,-27,
SDB7,2,,20,
SDBA,12,,30,
SDBB,13,,31,
SDBC,9,,36,
SDBF,7,,25,
SDBG,4,,14,
SDBH,2,,12,
SDBJ,18,,27,
SDBK,1,,19,
SDBL,18,,27,
SDBM,27,,,
SDBN,1,,19,
SDBP,16,,34,
SDBQ,H1,,,
SDBR,5,,24,
SDBS,26,,,
SDBT,18,,26,
SDBV,16,,34,
SDBW,16,,29,
SDBY,11,,29,
SDBZ,25,,34,
SDC4,14,,32,
SDCA,16,,34,
SDCB,6,,24,
SDCC,12,,30,
SDCD,6,,24,
SDCE,4,,22,
SDCF,3,,30,
SDCG,4,,22,
SDCH,14,,32,
SDCI,16,,29,
SDCK,22,,31,
SDCL,2,,20,
SDCM,9,,27,
SDCN,16,,,
SDCO,18,,36,
SDCP,5,,16,
SDCQ,3,,12,
SDCR,9,,27,
SDCS,9,,27,
SDCT,1,,19,
SDCU,11,,29,
SDCV,27,,36,
SDCW,14,,32,
SDCX,18,,27,
SDCY,16,,30,
SDCZ,11,,29,
SDD3,6,,24,
SDD4,10,,28,
SDD6,11,,29,
SDD9,11,,29,
SDDA,25,,34,
SDDB,15,,33,
SDDF,14,,24,
SDDG,15,,,
SDDH,27,,,
SDDJ,18,,36,
SDDK,7,,25,
SDDL,10,,28,
SDDM,16,,34,
SDDN,11,,29,
SDDO,17,,H1,
SDDP,24,,,
SDDR,9,,27,
SDDT,8,,35,
SDDV,7,,25,
SDDW,24,,33,
SDDX,10,,28,
SDDY,7,,34,
SDE3,35,,,
SDEA,1,,14,
SDEB,6,,24,
SDEC,14,,32,
SDED,13,,31,
SDEE,7,,25,
SDEF,6,,33,
SDEG,12,,30,
SDEH,4,,30,
SDEJ,6,,24,
SDEK,7,,24,
SDEL,13,,31,
SDEM,18,,36,
SDEN,14,,32,
SDEO,17,,35,
SDEP,5,,23,
SDEQ,30,,35,
SDER,15,,33,
SDES,1,,19,
SDET,2,,20,
SDEU,7,,34,
SDEV,11,,20,
SDEW,H1,,H1,
SDEX,7,,25,
SDEY,26,,35,
SDEZ,1,,19,
SDF2,9,,27,
SDF6,19,,34,
SDF9,2,,20,
SDFA,5,,23,
SDFB,15,,33,
SDFC,18,,36,
SDFD,8,,26,
SDFE,2,,20,
SDFF,18,,36,
SDFG,10,,20,
SDFH,11,,29,
SDFI,14,126.5,32,306.5
SDFJ,H1,,,
SDFK,11,,29,
SDFL,16,,34,
SDFM,10,,28,
SDFN,5,,23,
SDFO,13,,22,
SDFP,7,,,
SDFQ,10,,28,
SDFS,7,,34,
SDFT,15,,33,
SDFU,3,,21,
SDFV,7,,16,
SDFW,8,,17,
SDFX,12,,30,
SDFY,13,,31,
SDFZ,22,,33,
SDG3,17,,35,
SDG4,9,,18,
SDG6,13,,31,
SDG7,35,,20,
SDG8,5,,26,
SDG9,6,,32,
SDGA,15,,33,
SDGB,13,,31,
SDGC,1,,19,
SDGD,22,,31,
SDGE,7,,31,
SDGF,5,,23,
SDGG,H1,,,
SDGI,11,,20,
SDGJ,16,,34,
SDGK,6,,24,
SDGL,1,,28,
SDGM,2,,26,
SDGO,26,,35,
SDGP,12,,30,
SDGQ,4,,13,
SDGR,1,,19,
SDGS,9,,36,
SDGT,14,,32,
SDGU,4,,22,
SDGV,22,,31,
SDGW,5,,28,
SDGX,14,,23,
SDGY,15,,33,
SDGZ,7,,27,
SDH2,12,,30,
SDH3,8,,26,
SDH6,9,,27,
SDH7,9,,31,
SDH8,11,,29,
SDH9,,,,
SDHA,H1,,H1,
SDHB,9,,,
SDHC,17,,35,
SDHD,15,,29,
SDHE,5,,23,
SDHF,H1,,H1,
SDHG,16,,29,
SDHH,18,,27,
SDHI,3,,18,
SDHJ,2,,12,
SDHK,14,,32,
SDHL,5,,18,
SDHM,9,,26,
SDHN,13,,26,
SDHO,9,,32,
SDHQ,7,,34,
SDHR,14,,32,
SDHS,2,,11,
SDHT,2,,11,
SDHU,9,,36,
SDHV,22,,32,
SDHW,22-28,,35,
SDHX,15,,33,
SDHY,16,,25,
SDHZ,10,,19,
SDI,12,,30,
SDI4,6,,24,
SDI6,27,,,
SDI7,5,,23,
SDI8,17,,35,
SDI9,1,,19,
SDIA,22,,33,
SDIB,3,,21,
SDID,15,,33,
SDIE,H1,,H1,
SDIG,13,,31,
SDIH,12,,30,
SDIL,6,,24,
SDIM,15,,33,
SDIN,15,,33,
SDIN,3,,21,
SDIN,7,,25,
SDIO,1,,19,
SDIP,8,,26,
SDIQ,24,,33,
SDIS,13,,,
SDIT,4,,14,
SDIU,2,,20,
SDIV,17,,35,
SDIW,10,,22,
SDIX,11,,23,
SDIY,16,,22,
SDIZ,3,,21,
SDJ2,2,,20,
SDJ3,4,,22,
SDJ6,11,,,
SDJ7,10,,28,
SDJ9,16,,34,
SDJA,7,,25,
SDJB,27,,H1,
SDJC,6,,24,
SDJE,6,,24,
SDJF,12,,30,
SDJG,13,,31,
SDJH,H1,,H1,
SDJI,5,,14,
SDJJ,9,,18,
SDJL,2,,20,
SDJM,4,,31,
SDJN,16,,34,
SDJO,14,,32,
SDJQ,5,,23,
SDJR,2,,20,
SDJS,13,,31,
SDJT,21,,30,
SDJU,3,,14,
SDJV,4,,22,
SDJW,4,,25,
SDJX,3,,21,
SDJY,3,,12,
SDJZ,10,,28,
SDK2,15,,33,
SDK3,1,,19,
SDK7,12,,30,
SDK9,10,,28,
SDKA,13,,31,
SDKB,9,,27,
SDKC,6,,24,
SDKD,15,,24,
SDKE,10,,28,
SDKF,18,,36,
SDKG,16,,34,
SDKH,4,,13,
SDKI,27,,36,
SDKJ,13,,31,
SDKK,4,,22,
SDKL,13,,31,
SDKM,2,,15,
SDKN,14,,32,
SDKO,18,,36,
SDKP,18,,36,
SDKQ,11,,29,
SDKR,17,,35,
SDKS,23,,32,
SDKT,15,,35,
SDKU,15,,24,
SDKV,3,,21,
SDKW,7,,25,
SDKX,18,,36,
SDKY,4,,27,
SDKZ,11,,29,
SDL3,4,,22,
SDL7,3,,21,
SDL8,11,,29,
SDL9,6,,24,
SDLA,16,,34,
SDLB,20,,29,
SDLC,9,,27,
SDLD,17,,35,
SDLE,15,,33,
SDLF,8,,35,
SDLG,12,,30,
SDLH,13,,31,
SDLI,12,,30,
SDLJ,17,,35,
SDLK,14,,32,
SDLL,8,,26,
SDLN,8,,26,
SDLO,12,,30,
SDLP,7,,25,
SDLQ,17,,35,
SDLR,15,,33,
SDLS,12,,,
SDLU,12,,30,
SDLV,16,,34,
SDLW,15,,33,
SDLX,11,,29,
SDLY,16,,34,
SDM2,14,,32,
SDM6,6,,24,
SDM7,10,,28,
SDM9,10,,28,
SDMA,6,,24,
SDMB,13,,31,
SDMC,9,,27,
SDMD,18,,36,
SDME,13,,31,
SDMF,35,,,
SDMG,18,,36,
SDMH,6,,24,
SDMI,19,,28,
SDMJ,12,,30,
SDMK,10,90,28,270
SDMM,2,,20,
SDMN,1,,10,
SDMO,17,148,35,328
SDMP,8,,17,
SDMQ,1,,19,
SDMR,5,,23,
SDMS,12,,33,
SDMT,18,,,
SDMU,18,,28,
SDMV,1,,19,
SDMW,12,,30,
SDMX,6,,24,
SDMY,9,,27,
SDMZ,14,,36,
SDN6,10,,28,
SDNA,9,,27,
SDNB,1,,28,
SDND,5,,23,
SDNE,14,,32,
SDNF,19,,36,
SDNG,3,,21,
SDNH,13,,31,
SDNI,16,,34,
SDNJ,6,,24,
SDNK,11,,29,
SDNL,16,,34,
SDNM,11,,24,
SDNN,23,,32,
SDNO,13,,31,
SDNP,9,,18,
SDNQ,9,,27,
SDNQ,11,,29,
SDNR,2,,25,
SDNS,H1,,10,
SDNT,3,,21,
SDNU,20,,35,
SDNV,3,,21,
SDNW,12,,30,
SDNY,11,,29,
SDNZ,1,,19,
SDOA,12,,30,
SDOB,13,,31,
SDOC,12,,35,
SDOD,11,,29,
SDOE,9,,27,
SDOF,14,,,
SDOG,26,,35,
SDOH,2,,11,
SDOI,6,,24,
SDOJ,H1,,H1,
SDOK,12,,35,
SDOL,18,,36,
SDON,16,,34,
SDOP,9,,36,
SDOQ,10,,28,
SDOR,16,,34,
SDOT,2,,29,
SDOU,16,,34,
SDOV,17,,35,
SDOW,14,,32,
SDOX,11,,29,
SDOY,8,,30,
SDOZ,3,,21,
SDPA,3,,21,
SDPB,8,,35,
SDPC,11,,29,
SDPD,6,,24,
SDPG,12,,30,
SDPH,3,,9,
SDPI,15,,33,
SDPJ,17,,35,
SDPK,14,,,
SDPL,2,,22,
SDPM,6,,27,
SDPN,15,,33,
SDPO,13,,22,
SDPP,12,,30,
SDPQ,11,,29,
SDPR,16,,34,
SDPS,8,,17,
SDPT,16,,25,
SDPU,3,,12,
SDPV,14,,32,
SDPW,17,,35,
SDPX,12,,30,
SDPY,3,,21,
SDPZ,17,,35,
SDQA,3,,12,
SDQB,18,,27,
SDQC,1,,19,
SDQD,3,,30,
SDQE,15,,33,
SDQF,9,,18,
SDQG,5,,23,
SDQH,10,,26,
SDQI,27,,,
SDQJ,15,,25,
SDQL,2,,20,
SDQM,4,,28,
SDQN,17,,35,
SDQO,11,,24,
SDQP,12,,33,
SDQQ,15,,33,
SDQS,18,,28,
SDQT,20,,30,
SDQV,3,,21,
SDQW,2,,20,
SDQX,13,,31,
SDQY,21,,30,
SDQZ,11,,29,
SDRA,16,,34,
SDRB,12,,36,
SDRC,4,,22,
SDRD,12,,30,
SDRE,9,,27,
SDRF,5,,23,
SDRG,1,,10,
SDRH,16,,34,
SDRI,17,,35,
SDRJ,9,,18,
SDRK,3,,21,
SDRL,5,,15,
SDRM,13,,31,
SDRN,5,,20,
SDRO,7,,25,
SDRP,7,,25,
SDRQ,6,,24,
SDRR,15,,33,
SDRS,8,,26,
SDRT,8,,26,
SDRU,15,,33,
SDRV,23,,32,
SDRW,5,,23,
SDRX,10,,28,
SDRY,1,,19,
SDRZ,6,,24,
SDSA,9,,27,
SDSB,12,,30,
SDSC,2,,20,
SDSD,12,,30,
SDSE,17,,35,
SDSF,14,,23,
SDSG,13,,22,
SDSH,7,,25,
SDSI,7,,,
SDSJ,1,,19,
SDSK,14,,32,
SDSL,18,,27,
SDSM,11,,29,
SDSN,1,,19,
SDSO,5,,23,
SDSQ,3,,21,
SDSR,2,,11,
SDST,9,,27,
SDSU,7,,28,
SDSV,15,,33,
SDSW,1,,19,
SDSX,H1,,,
SDSZ,20,,,
SDTA,13,,31,
SDTB,2,,20,
SDTC,15,,35,
SDTE,17,,35,
SDTF,14,,32,
SDTG,4,,27,
SDTH,1,,19,
SDTI,5,,23,
SDTJ,27,,36,
SDTK,10,,28,
SDTL,11,,29,
SDTM,13,,31,
SDTN,11,,29,
SDTO,17,,35,
SDTP,6,,24,
SDTQ,13,,31,
SDTR,3,,21,
SDTS,2,,20,
SDTT,1,,,
SDTU,3,,14,
SDTV,3,,12,
SDTW,6,,24,
SDTX,3,,21,
SDTY,12,,30,
SDTZ,18,,36,
SDUA,13,,31,
SDUB,9,,27,
SDUD,7,,25,
SDUE,1,,19,
SDUF,4,,22,
SDUH,9,,27,
SDUI,2,,21,
SDUJ,4,,16,
SDUK,18,,36,
SDUL,17,,35,
SDUM,6,,24,
SDUN,6,,24,
SDUO,2,,20,
SDUP,6,,33,
SDUQ,5,,23,
SDUR,17,,35,
SDUS,4,,22,
SDUT,25,,,
SDUU,13,,31,
SDUV,H1,,,
SDUW,7,,,
SDUX,5,,14,
SDUY,2,,17,
SDUZ,8,,26,
SDVA,16,,34,
SDVB,2,,20,
SDVC,11,,20,
SDVD,12,,,
SDVE,14,,32,
SDVF,12,,30,
SDVG,5,,23,
SDVH,4,,22,
SDVI,15,,33,
SDVJ,9,,27,
SDVK,8,,17,
SDVL,17,,35,
SDVM,7,,16,
SDVN,18,,36,
SDVO,7,,16,
SDVP,7,,25,
SDVQ,2,,20,
SDVR,14,,23,
SDVS,17,,35,
SDVT,1,,10,
SDVU,17,,35,
SDVV,23,,32,
SDVW,3,,21,
SDVX,27,,36,
SDVY,26,,,
SDVZ,9,,27,
SDWA,12,,21,
SDWB,2,,,
SDWC,14,,32,
SDWD,4,,22,
SDWE,6,,24,
SDWF,3,,21,
SDWG,14,,32,
SDWH,1,,19,
SDWI,14,,32,
SDWJ,7,,25,
SDWK,2,,20,
SDWL,6,,24,
SDWM,4,,22,
SDWN,9,,27,
SDWO,15,,33,
SDWP,27,,36,
SDWR,7,,25,
SDWS,2,,11,
SDWT,23,,27,
SDWU,1,,19,
SDWV,12,,30,
SDWW,10,,26,
SDWX,3,,21,
SDWY,21,,30,
SDWZ,16,,34,
SDXA,5,,23,
SDXB,5,,23,
SDXC,16,,34,
SDXD,7,,25,
SDXE,5,,23,
SDXF,9,,27,
SDXG,11,,36,
SDXH,13,,27,
SDXI,16,,34,
SDXJ,9,,27,
SDXK,11,,29,
SDXL,12,,,
SDXM,24,,,
SDXN,H1,,,
SDXO,1,,19,
SDXP,5,,18,
SDXQ,12,,30,
SDXR,15,,33,
SDXS,28,,35,
SDXT,1,,19,
SDXU,13,,31,
SDXV,22,,,
SDXW,10,,28,
SDXX,7,,34,
SDXY,19,,,
SDXZ,H1,,H1,
SDYA,H1,,H1,
SDYB,11,,29,
SDYC,6,,15,
SDYD,2,,11,
SDYE,4,,13,
SDYF,1,,19,
SDYG,13,,,
SDYH,5,,14,
SDYI,17,,35,
SDYJ,8,,26,
SDYK,23,,32,
SDYL,23,,14,
SDYM,16,,34,
SDYN,9,,27,
SDYO,16,,25,
SDYP,25,,34,
SDYR,17,,-,
SDYS,6,,24,
SDYT,15,,33,
SDYV,6,,32,
SDYW,12,,30,
SDYX,13,,31,
SDYY,6,,15,
SDYZ,18,,36,
SDZA,5,,23,
SDZB,27,,,
SDZC,1,,19,
SDZD,24,,32,
SDZF,4,,22,
SDZH,4,,22,
SDZK,13,,31,
SDZM,13,,31,
SDZN,17,,35,
SDZO,1,,19,
SDZR,3,,21,
SDZS,16,,34,
SDZT,9,,27,
SDZU,14,,32,
SDZV,1,,19,
SDZW,10,,28,
SDZX,10,,28,
SDZY,8,,26,
SDZZ,1,,19,
SE-0001,12,,30,
SE-0004,1,,19,
SE-0005,3,,21,
SE-0005,8,,26,
SE-0005,9,,27,
SE-0006,1,,19,
SE-0051,7,,25,
SE01,8,78,26,258
SE02,3,29,21,209
SE03,11,110,29,290
SE08,17,169.4,35,349.4
SE09,18,179.3,36,359.3
SE10,3,29.5,21,209.5
SE11,1,9,19,189
SE22,2,20.8,20,200.8
SE58,10,102.3,28,282.3
SE59,1,10.8,19,190.8
SE60,11,110,29,290
SEAM,1,10.5,19,190.5
SECM,1,22,19,202
SECO,15,154,33,334
SECU,6,52,24,232
SEGS,14,143.8,32,323.8
SEGU,3,30.6,21,210.6
SEGZ,15,156,33,336
SEIB,2,25.6,20,205.6
SEII,17,171,35,351
SEKK,17,179,35,359
SELJ,3,29.9,21,209.9
SELT,18,184,36,4
SEMA,1,12,19,192
SEMC,1,15,19,195
SEMH,14,146.4,32,326.4
SEMO,8,84.5,26,264.5
SEMT,5,55.8,23,235.8
SEMX,9,94.4,27,274.4
SENL,5,,23,
SEPC,2,26.1,20,206.1
SEPS,10,105.9,28,285.9
SEPV,12,128,30,308
SEQE,18,178.3,36,358.3
SEQM,18,180,36,360
SEQU,17,171,35,351
SERB,5,55.9,23,235.9
SERO,7,68,25,248
SESA,8,82,26,262
SESA,13,129,31,309
SESD,11,108,29,288
SESM,12,119,30,299
SEST,16,169,34,349
SESV,15,151,33,331
SETA,3,25.8,21,205.8
SETE,10,101,28,281
SETM,6,64,24,244
SETN,18,183,36,3
SETR,12,122,30,302
SETU,5,55,23,235
SFAL,9,89.4,27,269.4
SFAL,18,179.9,36,359.9
SFU,11,,29,
SG-0002,9,,27,
SG67,3,20.5,21,200.5
SGAS,2,10,20,190
SGAY,2,10.2,20,190.2
SGCO,3,16,21,196
SGEN,1,,20,
SGES,5,40.8,23,220.8
SGIB,3,19.3,21,199.3
SGME,1,357.8,19,177.8
SGNB,18,,36,
SGPI,2,5,20,185
SGPJ,3,14,21,194
SGST,2,7,20,187
SI-0001,15,,33,
SI-0002,15,,33,
SI-0003,4,,22,
SI-0004,17,,35,
SI-0005,4,,22,
SI-0006,15,,33,
SI-0007,16,,34,
SI-0008,13,,31,
SI-0009,1,,19,
SI-0010,11,,29,
SI-0011,14,,32,
SI-0012,9,90,27,270
SI-0013,8,,26,
SI-0014,15,,33,
SI-0015,9,,27,
SI-0019,13,,31,
SIAA,H1,,H1,
SIAB,12,,30,
SIAC,2,,11,
SIAD,7,,25,
SIAE,13,,36,
SIAF,16,,34,
SIAG,11,,26,
SIAH,12,,,
SIAI,9,,27,
SIAK,15,,24,
SIAL,9,,,
SIAM,17,,35,
SIAN,18,,31,
SIAO,9,,27,
SIAP,7,,25,
SIAP,4,,22,
SIAQ,17,,35,
SIAR,6,,24,
SIAS,9,,18,
SIAT,8,,31,
SIAU,18,,36,
SIAV,23,,32,
SIAX,12,,30,
SIAY,13,,31,
SIAZ,11,,29,
SIBA,14,,32,
SIBB,27,,,
SIBC,8,,26,
SIBD,12,,30,
SIBE,13,,,
SIBF,18,,36,
SIBG,8,,,
SIBH,2,,17,
SIBI,6,,15,
SIBK,18,,36,
SIBL,2,,,
SIBM,1,,20,
SIBN,15,,33,
SIBO,15,,33,
SIBP,2,,23,
SIBQ,H1,,H1,
SIBR,12,,,
SIBS,12,,,
SIBT,15,,,
SIBU,11,,29,
SIBV,17,,35,
SIBW,8,,26,
SIBX,1,,19,
SIBY,14,,32,
SIBZ,13,,31,
SIC,13,,31,
SICA,9,,27,
SICB,10,,28,
SICC,1,,19,
SICD,17,,35,
SICE,19,,,
SICF,24,,33,
SICH,1,,19,
SICI,9,,,
SICJ,2,,20,
SICK,4,,22,
SICL,26,,,
SICM,4,,22,
SICN,5,,23,
SICO,4,,22,
SICP,1,,19,
SICR,H1,,H1,
SICS,11,,29,
SICT,18,,27,
SICU,4,,31,
SICV,5,,32,
SICW,4,,22,
SICX,22,,31,
SICY,4,,22,
SICZ,5,,17,
SIDA,27,,,
SIDB,18,,36,
SIDC,2,,20,
